LAMMPS data file via write_data, version 17 Nov 2016, timestep = 1660305

1400 atoms
1 atom types

0.0000000000000000e+00 3.4683980833100001e+01 xlo xhi
0.0000000000000000e+00 3.4683980833100001e+01 ylo yhi
0.0000000000000000e+00 3.4683980833100001e+01 zlo zhi

Masses

1 18.0153

Atoms # atomic

23 1 2.2674644936129617e+01 2.5007262280680010e+01 3.2668690671399283e+01 0 0 -96
24 1 1.0167634750096841e+01 4.8913158341991361e+00 2.3616242818506951e+01 0 66 -40
25 1 2.7400627410088816e+01 2.4667801278255936e+01 3.0131380995424514e+01 0 0 96
26 1 2.2080415655808352e+01 2.2784825815146892e+01 1.4668836110354141e+01 0 0 45
27 1 5.1953675691958576e+00 1.1121129357566893e+01 1.6581362649498786e+01 0 -195 0
28 1 1.5403277416647816e+01 2.3321153635764585e+01 2.4092654450993948e+01 0 4 300
29 1 3.0467918226499847e+01 2.7180620300290794e+01 1.8213646398264052e+00 0 -231 0
30 1 6.1492155615921194e+00 6.5804838081911283e+00 2.5875062434739565e+01 0 0 0
31 1 1.3296459753389547e+01 6.5073335168811992e+00 2.8662677848877127e+01 -333 0 0
32 1 1.4165260465857425e+01 2.6427102725127291e+01 5.2389644404729223e+00 0 25 -511
33 1 4.9737188734907045e+00 2.6723793294893227e+01 2.3575171659899457e+01 0 0 0
34 1 3.2833515957374310e+01 7.3947209769023770e-01 2.6475531177012819e+01 381 82 10
35 1 1.3423420946205775e+01 7.0230290421713084e+00 6.3735190191044468e+00 0 0 0
36 1 2.3222242936126616e+01 5.5255267488969455e+00 1.2794583691289391e+01 -280 147 0
37 1 1.5853223804928993e+00 1.2010854770566816e+01 2.4207043810545688e+01 178 70 10
38 1 6.5741959517238246e+00 1.8697589804132178e+01 2.0533668256272413e+00 248 0 92
39 1 2.0426248176419985e+01 1.4000780071872253e+01 2.8438693742844222e+01 0 0 350
40 1 1.3583856434544435e+01 2.5739897162409065e+01 2.4162542672451298e+01 0 -474 284
41 1 3.2796520292916590e+01 2.6390271023158096e+01 2.5945682931792501e+01 -4 229 0
42 1 9.8404462744921286e+00 2.2527088473472340e+01 3.3913308865375541e+01 0 0 0
43 1 2.2075795950356053e+01 6.7009702724439988e+00 2.7843363896348432e+01 0 231 -106
44 1 3.4558580215128778e+01 2.1170787434279870e+01 3.4429732010619517e+01 239 -490 -155
45 1 3.4052604709502049e+01 2.8100248448192051e+01 1.5513267451728916e+01 48 0 0
46 1 3.0903521842393577e+01 3.0393354847197291e+01 1.8577047319295286e+01 419 472 0
47 1 2.8971622203087467e+01 2.3893254373247455e+01 2.2532470304140535e+01 191 186 0
48 1 1.1864687959921479e+01 2.3973632382451346e+01 2.4723194012909516e+01 131 263 0
49 1 1.9658126787976549e+01 1.6352201624977866e+01 1.7972217737370659e+01 198 0 0
50 1 2.0855146017777397e+01 1.3254002722121569e+01 3.4459027022555491e+00 425 2 425
51 1 2.7720846017522888e+01 3.4406224641681638e+00 2.6398746208216920e+01 0 -486 0
52 1 2.4280035607868786e+00 1.4799959625969047e+01 3.0549314261471654e+01 61 0 269
53 1 1.1081316061393013e+01 2.9504034012306174e-01 3.4634922079543053e+01 -208 89 65
54 1 1.9219275241529562e+01 2.8514278144879235e+01 1.4923051996100960e+00 220 0 159
55 1 1.2706540734812222e+00 2.7383153596041137e+01 1.2117161553588096e+00 -53 145 -171
56 1 8.4350945502475589e+00 4.7084476330096496e+00 1.9721842420122616e+01 0 236 0
57 1 1.9731850351877540e+01 2.7080069869159402e+01 1.5397093700851704e+01 0 0 0
58 1 2.5179202724345284e+01 3.3371613697938550e+01 8.3480199883403667e+00 0 -4 0
59 1 2.8165648983342471e+01 2.9949912777598524e+01 2.8541640136162936e+01 33 56 -218
60 1 3.1586140865678271e+01 1.6487607373216800e+01 1.8581917473403106e+01 -171 0 0
61 1 9.3166661334994547e+00 1.0964362295934963e+01 3.1523098017133471e+01 0 0 -354
62 1 4.7111805648640654e+00 2.4501762858770970e+01 1.2939860550715499e+01 91 0 0
63 1 3.0220408215161896e+01 2.7376337647543578e+00 2.3268958541082434e+01 -357 69 0
64 1 8.7897348607665560e+00 2.1743410553565518e+01 1.7729430866706227e+01 -34 0 0
65 1 3.1268094312677825e+00 2.5724926318649050e+01 2.5351121999958966e+01 295 0 0
66 1 2.6695091278374150e+01 1.2728436405625615e+01 9.3282050167214301e+00 0 0 96
67 1 2.5263707976409588e+01 9.2072363652931557e+00 1.2596693808068429e+00 135 207 -467
68 1 1.2647367401213403e+01 2.8969160781670301e+01 1.9258356609875662e+01 143 -112 0
69 1 3.4678184481483633e+01 1.4280791873714358e+01 2.1646559990991282e+01 -44 -338 0
70 1 2.1186842199815121e+01 2.3418094643881876e+01 1.6206821503418936e+00 0 -134 137
71 1 2.2476840547222569e+01 3.5125034496849272e+00 1.0625435514964753e+01 0 486 -351
72 1 3.2382029773833715e+01 3.2139243707164681e+01 1.0578271659525264e+01 -175 470 -264
73 1 3.1883945885775852e+01 3.1265017191623620e+01 1.3275075781086681e+01 217 -400 0
74 1 2.0175603652793786e+01 2.2942423490260182e+01 2.3708007836447795e+01 -306 0 0
75 1 4.9097315138429041e+00 7.5898065830165589e+00 1.1311867934270348e+00 8 0 170
76 1 2.5024645763128557e+01 1.0473979244352959e+01 2.7035565608981027e+01 0 -3 0
77 1 3.2693810307969635e+01 5.7668639302548623e+00 3.6288519038468912e+00 293 172 95
78 1 3.2509078836949243e+01 1.7590931113475264e+01 4.6654225958065698e+00 5 43 -6
79 1 3.4010838563118227e+01 2.5993988045527949e+01 3.4507796351786212e+01 32 -502 453
80 1 2.8904694570389147e+01 2.4465703987897324e+01 2.6331431365731675e+00 0 0 0
81 1 8.7437505624561151e-01 3.4457634882859033e+01 9.5517260539906912e-01 5 -34 277
82 1 2.0144024788277934e+00 1.7320817985893317e+01 2.8235952525253865e+01 223 0 0
83 1 2.7898474502700246e+01 3.4546522959769028e+01 4.5678512911805047e+00 0 -485 -18
84 1 1.5463946014786638e+01 8.3884302554869947e+00 8.6770842034874984e-01 0 486 152
85 1 6.1434939801392741e+00 9.2282871435511549e-01 3.3658174607154344e+01 0 160 109
86 1 1.0918997806749786e+01 3.1351746608463522e+01 3.2033021238465807e+01 0 -220 132
87 1 3.6189142160708037e+00 5.5694755976487507e+00 2.0127099980223424e+01 -429 -282 0
88 1 3.2179254536875924e+01 1.9940992492871832e+01 2.3904397196340614e+01 -2 0 0
89 1 4.3304307049260178e+00 2.8423945886441242e+01 4.2618365780606773e+00 0 4 -205
90 1 2.4713083610287221e+01 1.9409500191355310e+01 2.0178763193859879e+01 0 -58 0
91 1 5.4234143232804968e+00 1.0128064695440685e+01 3.4466743039448147e+01 0 0 115
92 1 1.5334359902590334e+01 2.6883943959635641e+01 2.5923696529290048e+01 -249 0 0
93 1 2.1037809514644927e+01 2.5384047412936560e+01 2.7997021063183926e+01 0 400 0
94 1 7.0073423532645185e+00 3.3809626040465687e+01 8.5233511916695974e+00 0 17 -249
95 1 5.2819028200704619e+00 1.2529918037970203e+01 1.4006666891184970e+01 0 0 0
96 1 1.3487553575033420e+01 1.1888247646736234e+01 2.1688472932294185e+00 0 0 -127
97 1 2.2924054303331108e+01 1.8147641613407266e+01 1.6038161177354763e+01 0 -363 268
98 1 7.7198501997936271e+00 3.0385378809893897e+01 3.2201591588824101e+01 246 5 121
99 1 3.0965587310307335e+01 2.3069492308753578e+01 9.7032847335840540e+00 0 0 -10
100 1 9.4820834572182755e-01 3.1754892014494974e+01 2.6322015512181125e+01 -464 279 1
101 1 1.3031260819731477e+01 2.0697727042196195e+01 2.1566508780431754e+01 0 0 0
102 1 2.3688162147727187e+01 3.2493233282203744e+00 1.4582635590871394e+01 -387 0 0
103 1 1.1110685068577421e+01 3.5175716530672578e+00 7.8454766104360827e+00 0 304 -45
104 1 3.0856667083917543e+01 3.2922889941030689e+01 2.2834533353880012e+01 296 -56 0
105 1 1.5221040727252834e+01 2.8945630568438987e+00 1.2713271912030644e+01 0 12 1
106 1 2.6333081853105231e+01 8.4947448394294476e+00 1.4493245774330047e+01 0 -213 62
107 1 1.6930908194447369e+01 3.3901627052154574e+01 2.7618865795948711e+01 -15 -213 325
108 1 2.3065134582984836e+01 2.1087672695909639e+01 1.0660324414465205e+01 0 0 0
109 1 2.9385699626636825e+01 7.5351940701899105e+00 3.2850552717166778e+01 403 0 116
110 1 2.2629203085065768e+01 7.1450547200592753e+00 2.0761973772333640e+01 0 68 0
111 1 1.4843056532884202e+00 3.3018276317454567e+00 1.1597026596573032e+01 74 2 73
112 1 2.7713897928734454e+01 1.0332778984714427e+01 4.2031895940032884e+00 37 0 -365
113 1 8.7271605022332341e+00 1.6367245165657724e+01 2.3326721262994049e+01 0 0 0
114 1 4.6346244240686714e+00 3.0236699064757751e+01 2.1803873298486609e+00 15 -33 0
115 1 6.3442246495101022e+00 1.3840397110369296e+00 1.7693868177209083e+01 485 264 -406
116 1 2.9189347875595999e+01 1.1950739889541330e+01 6.2998405642154705e+00 0 0 -195
117 1 2.0409804735895818e+01 2.9776856586596061e+01 1.0842412303642158e+01 0 -46 -4
118 1 6.8000249014427157e+00 1.9593879099131197e+01 3.3838540623629221e+01 0 0 182
119 1 3.0830336054826365e+01 5.4573634553259476e+00 1.3808771038822828e+01 -466 -7 0
120 1 8.6140053342365555e+00 1.7201605898954231e+01 1.6094374896754953e+01 4 0 0
121 1 2.4760428806529969e+01 2.5519562650638711e+01 2.8804958415583069e+01 49 -19 0
122 1 2.6739622886799417e+01 7.3229095931935291e+00 3.4044245938308990e+01 0 0 173
123 1 2.6793535142683402e+00 2.6158599088824189e+01 5.6560424157933014e+00 201 -121 0
124 1 3.0240334982982734e+01 6.5185666338331245e+00 2.1039851767290990e+01 0 0 0
125 1 3.1211749988958235e+01 2.2793423549796518e+01 3.4084572905517355e+01 195 120 203
126 1 1.4007452313859821e+01 9.3013378114818313e+00 1.0449190041665895e+01 0 0 510
127 1 1.2354717861541008e+01 3.4046896799121136e+01 1.9797662097838387e+01 0 -283 -126
128 1 1.5915933069535260e+01 3.3032741661702353e+01 3.8997061576345069e+00 6 392 -406
129 1 2.4147882440510504e+01 2.9889555981992622e+01 1.5471690362030445e+01 0 0 0
130 1 2.6680188334561565e+00 3.1857382862539449e+01 1.6536672614469584e+01 395 -105 0
131 1 3.4108789483063440e+01 2.5169928423441576e+01 7.2804328317671292e+00 -23 0 0
132 1 2.2323931508243405e+01 3.9685245062122134e+00 2.6954709099866463e+01 0 -7 -1
133 1 2.4115000118346000e+01 1.5743360327458038e+01 3.3447331753436139e+01 -312 0 105
134 1 2.2396401256769234e+01 7.9724752593674237e+00 3.3395015596250296e+01 0 -35 394
135 1 1.7316831997353074e+01 2.4211703719668726e+01 1.7495793241716648e+01 1 0 151
136 1 2.1963008419247252e+01 2.6443125815498504e+01 2.1702914638934399e+01 0 0 0
137 1 1.9309383226469272e+01 2.1636892924206901e+01 3.2557767599711404e+01 -234 85 386
138 1 1.8189574904866671e+01 4.9661208664512548e+00 1.8298736379125376e+01 0 -180 1
139 1 3.3914184951415983e+01 1.5103886577939729e+01 3.3313364804094512e+01 -184 432 -410
140 1 4.9229152439035087e+00 3.2570825819294434e+01 9.9962960941071710e+00 0 30 361
141 1 1.9244984629002445e+01 2.7418293605672314e+01 3.0116876247233023e+01 -372 0 156
142 1 6.4315250812079263e+00 3.3766463461888286e+01 1.8920677043386615e+01 -4 126 0
143 1 1.0659588147260724e+01 1.4834114880337616e+01 2.6452978354692831e+01 301 0 0
144 1 1.8796176685452437e+01 3.4612683250827267e+01 2.2744316282526306e+01 0 -196 0
145 1 2.4622471208352589e+01 6.5570104517220145e+00 3.2637717050958891e+01 -8 76 84
146 1 1.8913124300546286e+01 3.2848455836588504e+00 1.4976238618072816e+01 0 142 0
147 1 2.5825839211560734e+01 3.0341820700311025e+01 1.2382194117056603e+01 299 414 0
148 1 3.2438659209870060e+01 7.8995257471312188e+00 1.6469834458442367e+01 132 0 0
149 1 3.4636826898120908e+01 1.5286657176788259e+01 4.0908974497909663e+00 -415 0 181
150 1 1.2956752137488770e+01 2.3418782257590028e+01 1.1613370228389195e+01 0 0 0
151 1 2.3201944207560114e+01 3.2621225483096879e+01 4.7185782525175481e+00 1 0 169
152 1 3.0212314861832738e+01 8.4479890238902371e+00 8.0928508085812521e+00 462 0 311
153 1 2.8621694189084037e+00 3.0313823528249372e+01 1.4334222419269853e+01 0 0 0
154 1 1.1412318844978852e+01 2.7040881858807808e+01 5.7546115861882416e+00 0 33 0
155 1 1.2962600308483541e+01 1.8149381902251328e+01 3.0157687396352678e+01 0 -82 121
156 1 3.2163044888532163e+01 1.4958372524871004e+01 6.7936905593280290e+00 -130 0 0
157 1 3.3303410152953667e+01 2.1434156705136619e+01 1.2970665046565610e+01 324 483 0
158 1 2.4053137981420448e+01 2.8576169044298481e+01 8.3424511980906662e+00 -485 107 7
159 1 2.5118147424243737e+01 1.2435849380910556e+01 2.1187232468458106e+00 0 0 60
160 1 1.1189769496041359e+01 3.0854431777829042e+01 1.6943596643192798e+00 0 -266 399
161 1 1.4885876244556307e+01 2.8804174995336524e+01 1.1715998379830610e+01 1 0 0
162 1 2.0794112204518619e+01 7.8849828365044887e+00 1.8794408392213704e+01 399 -385 0
163 1 6.0963617225988367e+00 3.1310672030421900e+00 3.7620839491531157e+00 0 40 11
164 1 2.0759868321946012e+01 1.9805495224855118e+01 1.3874680670514220e+01 0 0 506
165 1 3.4641088636882095e+01 1.2154624863912572e+01 2.9633106113046882e+01 166 -235 87
166 1 1.7477087057136035e+01 1.2527919702704461e+01 1.5111513423846253e+01 0 0 288
167 1 6.2426451503760880e+00 1.9645144769846915e+01 2.9128678811338634e+01 313 0 -216
168 1 1.4903036632389776e+01 2.9520793028501019e-01 4.7820841353829664e+00 -20 -228 -94
169 1 9.7193679630519654e+00 1.6533853785888898e+01 2.8297228134628948e+01 0 0 0
170 1 2.1267276765135247e+01 1.4749602569325322e+01 1.6825971454670235e+01 117 0 0
171 1 2.4121126729126239e+01 2.6363607279235659e+01 1.3634375552253447e+01 0 0 -81
172 1 3.2387382246564655e+01 1.1387266991135528e+01 4.2231377206186425e+00 -101 0 -270
173 1 1.2594448233204782e+01 2.5254906630831662e+00 1.1830063738095500e+01 0 -8 0
174 1 1.2134488502670646e+01 1.8876214077597002e+01 2.3498349113503870e+01 0 0 -108
175 1 8.7785880570268660e+00 3.2980741481180530e+01 1.9632788042439302e+01 99 -412 149
176 1 4.1950694986170669e+00 9.5826608008643288e-01 1.5871303645202321e+01 39 401 0
177 1 3.1864569200254341e+01 8.7660030860895599e+00 3.5350448034337010e+00 435 242 269
178 1 8.1914821953821395e+00 2.3497892016370287e+01 1.3488869014146024e+01 1 465 0
179 1 1.5060207621371779e+01 5.4615885251274179e+00 2.4131193959367589e+00 0 0 104
180 1 2.0396415697780334e+01 3.2668282315424321e+01 4.1386270589197522e+00 0 393 198
181 1 2.9481750445592766e+01 3.1967275593383331e+01 1.6648122534539642e+01 490 -236 0
182 1 3.2327440657406634e+00 3.1846182872829889e+01 7.8141736730278835e+00 99 -203 -2
183 1 7.2703145258589359e+00 4.5599046230144440e+00 8.7404785177943580e+00 9 0 0
184 1 3.1929620603926470e+01 2.9035968089743321e+01 2.6451944611266367e+01 296 0 85
185 1 1.4167122905806853e+01 3.2130103275512454e+01 1.1550472095560227e+01 0 104 427
186 1 1.2318574495902729e+01 2.7303566284416970e+01 2.7700617333428973e+01 0 0 0
187 1 2.6119175474859887e+01 2.1814036668281510e+01 2.6147861948216008e+01 1 0 0
188 1 3.3407398417143803e+01 2.2740112661152143e+01 8.7504982525336228e+00 -396 221 0
189 1 3.3221471942038768e+01 2.3643560110523161e+01 1.2171141989149838e+00 61 0 472
190 1 1.6962089876104873e+01 2.8157601096293572e+01 3.2080432594549087e+01 0 0 64
191 1 2.4815895665196987e+01 1.6584562907379244e+01 7.0277194241025640e+00 0 0 387
192 1 2.9151534919506094e+01 3.4606380781390044e+01 1.7149053403403926e+01 370 188 0
193 1 2.5581771522904813e+01 6.7395034595722363e+00 1.2356090425116616e+01 -21 1 0
194 1 2.7549546996161094e+01 2.0484123566779243e+01 1.2161417374705826e+01 17 0 451
195 1 1.9885197224402702e+01 2.4463202456345790e+01 2.1149999347015804e+01 86 -16 0
196 1 2.0537857035461961e+01 2.8747526738380969e+01 2.5744189846398918e+01 0 80 0
197 1 3.2370851301049903e+01 1.9959438463010038e+01 1.7633501047004522e+01 -452 0 0
198 1 1.9141029004181469e+01 3.2001902403492956e+01 3.1679214273684202e+01 0 -269 -502
199 1 1.5127100616208853e+01 2.6247095560197597e+01 7.9567757008107654e+00 0 0 -289
200 1 1.9489821388454835e+01 2.3988316165978492e+01 1.2158524277029205e+01 0 343 0
201 1 1.3753583234913096e+01 2.6846621622743374e+01 1.7842866951627986e+01 0 0 0
202 1 9.7810634910506877e+00 3.2397303483121291e+01 1.7352775845253390e+01 80 -43 0
203 1 8.3295860481943524e+00 2.2092528605044450e+01 2.7911780221986721e+01 -36 -38 0
204 1 1.0848078823626632e+00 4.3282483091326860e+00 3.1484124150580147e+01 127 -383 -3
205 1 1.2305129289357120e+01 7.2616400350609851e+00 3.1140305864956144e+01 276 484 309
206 1 2.6756598647272117e+01 1.2449461618371854e+01 3.0488151111116970e+01 -288 0 0
207 1 3.2494650783211448e+01 4.4110866102788524e+00 2.9662687181077075e+01 -306 -36 50
208 1 2.0257331917684876e+01 2.1422221564541313e+00 8.1575099426237418e+00 0 28 0
209 1 1.0768520424621437e+01 2.5370087381626828e+01 7.9050949132692665e+00 0 -460 83
210 1 6.6361171129986332e+00 2.6559628586655318e+01 3.2779206092578796e+00 176 -481 -97
211 1 2.9309594602786866e+01 2.1593787595899258e+01 8.2776332971680215e+00 0 0 0
212 1 7.7929878187349715e+00 2.4023228264125024e+01 3.8747698291125032e+00 -161 0 111
213 1 2.2495266996258405e+01 2.3029538561633692e-01 2.1216147287103958e+01 0 76 256
214 1 3.4321626346467511e+01 3.0268013231140142e+01 8.9229016791279268e+00 -332 453 -44
215 1 1.9195166516710831e+01 1.1649231024942145e+01 1.2910536104727184e+01 0 0 -1
216 1 2.6825616869259072e+01 2.8190840438602855e+01 6.9017606331627217e+00 346 116 0
217 1 5.2950572563149381e+00 9.4146118159464649e+00 2.9829447890692904e+01 236 0 0
218 1 2.0551274347733250e+00 3.4595403050434427e+01 1.6499853075113769e+01 0 -399 0
219 1 1.0263732335256307e+01 2.5252765447500703e+01 2.1887540843337963e+01 0 0 0
220 1 1.3340864757162205e+01 3.4377499402761558e+01 1.4802870623708888e+00 0 100 67
221 1 1.8571612286313744e+01 2.5401375089846312e+01 5.5838149246407491e+00 -71 -12 135
222 1 2.9974082168787746e+01 2.8018093673494675e+01 1.1267507543721665e+01 -223 0 0
223 1 3.0702750272982261e+01 1.2373902408901683e+01 9.9710023837244108e+00 72 0 0
224 1 1.8289144572925920e+01 3.1936484766332093e+01 9.5076653172315417e+00 0 100 102
225 1 1.7237445119519275e+01 3.3964601150224134e+01 1.6796211671744953e+01 0 -314 0
226 1 3.3018109514684451e+00 1.4884696864968994e+01 3.3763200041776955e+01 346 0 37
227 1 3.0027295818150876e+01 2.7659150161942868e+01 2.0639172091965495e+01 0 40 0
228 1 2.5969847178488042e+01 7.4230562634737041e-02 3.1846472049344847e+01 78 149 169
229 1 2.7377225832467293e+01 2.8843155993015152e+01 4.7607295133663569e-01 0 -351 489
230 1 9.5885351828870249e+00 1.3452549975511003e+01 1.0640380859474634e+01 345 28 0
231 1 1.5334920240690259e+01 4.1588279887461574e+00 1.9290950009244849e+01 0 0 0
232 1 3.7695490093371498e+00 1.6432350819136605e+01 5.0980027071950431e+00 134 0 425
233 1 2.6541883642802460e+01 3.3494829070833077e+01 1.9408476445911127e+01 279 0 0
234 1 9.6854283874234532e+00 2.5085966646214189e+01 1.2036972483100765e+01 453 250 1
235 1 3.4310438020156289e+00 1.1920387737648051e+01 3.3127997456262875e+01 7 0 -51
236 1 2.5397321805821875e+01 1.0060097312894909e+01 2.4102430744279989e+01 0 1 -360
237 1 1.4682504465980116e+01 3.1368871279325932e+00 3.3034541564978817e+01 0 -394 -125
238 1 2.9624574124027237e+01 2.7860692667648550e+01 2.8165909587706519e+01 0 -14 381
239 1 6.1295135209521261e+00 1.5051028096150757e+01 2.7692152359841913e+01 -417 0 1
240 1 6.4013295426874892e+00 3.2844850313672524e+01 5.8257341713712565e+00 0 465 -40
241 1 2.9302088793863227e+01 1.4984813887392322e+01 5.9674026778622586e+00 -364 0 -435
242 1 6.8829222568347976e+00 4.3299207610456367e+00 2.7042123851123698e+01 184 -353 0
243 1 2.9481765102826486e+01 1.2819942693097737e+01 2.6489250592013011e+01 0 0 2
244 1 3.3716254916625594e+01 1.3424997304832459e+01 1.7742902323936892e+01 -501 -300 0
245 1 1.3951530614831437e+01 1.3094388120059834e+01 9.8859643105266919e+00 395 0 0
246 1 4.2158061193241085e+00 9.3432321767922453e+00 6.9897339970933539e+00 505 3 12
247 1 1.2142866526040139e+01 1.8106694187980938e+01 1.7303745492737789e+01 0 0 10
248 1 2.9263289154151305e+01 3.0695497222915240e+01 1.3728780098513013e+01 0 242 252
249 1 2.4329286527218621e+01 8.8446864143664214e+00 8.6397046619297573e+00 0 0 0
250 1 3.4670363543527756e+01 5.0153016820674470e+00 1.9766124386614447e+01 -173 0 0
251 1 3.2064620837895198e+01 2.2217429579708718e+01 2.5265450793100879e+01 341 337 0
252 1 2.0386215355037969e+01 3.1789072335841212e+01 1.4648367806606489e+01 0 0 0
253 1 2.6553337874404246e+01 2.1549242694230294e+01 7.9495635409740073e+00 0 0 1
254 1 9.1566872201585152e+00 1.4887665231686421e+01 2.1075174518072629e+01 -50 1 0
255 1 2.2150561176931689e+01 3.3338225630367111e+00 2.2591087648087399e+01 109 -499 -364
256 1 1.8512822738145477e+01 5.8434846066737993e+00 9.8557471361843927e+00 0 0 -364
257 1 6.6585556775172305e+00 2.5833823388624868e+01 7.5923219158578013e+00 0 317 -258
258 1 2.6356130699809768e+01 4.7565568135328036e+00 2.3867233511044915e+01 0 -53 0
259 1 2.2887829274503005e+01 2.3755663092442436e+01 5.2995471869881028e+00 0 -354 166
260 1 2.2529106571469921e+01 2.7222489229877123e+01 1.8607430704667699e+01 209 164 0
261 1 1.4445683086734778e+01 1.6809001207378991e+01 9.6345520747298306e+00 0 0 -100
262 1 2.7795603096880519e+01 1.7209046030272820e+01 8.3617561985670328e+00 0 0 95
263 1 7.4913941834961211e+00 6.7956321888287876e+00 4.8084858302777800e+00 0 42 202
264 1 2.1697830061520179e+01 2.4078044407954575e+00 5.2846552612890454e+00 0 28 8
265 1 1.5876941797976012e+00 2.1905233513575723e+01 5.2572353993689251e+00 7 0 455
266 1 2.7120169359747099e+01 7.7055291559567776e+00 1.0050031287881591e+01 0 -256 0
267 1 2.8681386959192988e+01 1.9651758970140047e+01 2.4352320602917555e+01 473 0 0
268 1 4.5598965943614154e+00 1.9275286865755834e+01 2.4171044866891595e+01 85 0 0
269 1 5.9542574469569578e+00 2.6650375005486186e+01 1.9979438920532534e+01 0 0 0
270 1 2.3620870663878605e+01 2.9525294915589974e+01 2.7837568822628093e+01 142 -39 -502
271 1 9.7392780362955591e+00 3.2521195822686934e+01 3.4662677758047295e+01 0 -127 -79
272 1 2.9750574868832036e+01 1.2418528948315249e+01 1.2927399071033356e+01 -280 -211 0
273 1 1.2631190842026257e+01 3.4444800059979571e+01 1.0521838549224636e+01 0 52 258
274 1 1.6803799123630728e+01 3.1580890201356077e+01 1.1989512945498728e+01 0 127 52
275 1 2.2141963102097598e+01 1.9573112941827290e+01 6.5322192593733401e+00 0 0 0
276 1 3.3817566613318988e+01 2.7466705414704141e+01 8.9079395378992068e+00 255 -293 0
277 1 1.0146658980821630e+00 3.0564155300521417e+01 2.2933118629046501e+01 404 0 0
278 1 2.2411412207892418e+00 2.1823015406524725e+01 1.0962265871835713e+01 0 0 -120
279 1 4.5092064695275580e+00 2.7826564186956659e+00 2.6091618445786295e+01 -67 329 -15
280 1 3.2518690466325964e+01 3.0565902800178030e+01 2.8929110813166432e+01 29 223 40
281 1 2.1716530244933690e+01 7.2293699643037641e+00 1.4183694657181730e+01 0 101 100
282 1 2.0489418027393857e+01 2.1380611125251072e+01 1.1327297769384714e+01 0 -362 0
283 1 1.8076513907268037e+01 1.2481042675534422e+01 5.8463363632242482e-01 0 0 482
284 1 2.2783660153904702e+01 1.7440341197430932e+01 1.2513283539184087e+01 0 0 0
285 1 2.7516268371494018e+01 1.4247142972720187e+01 2.2547832907109761e+01 -45 0 0
286 1 2.3453213263029951e+01 3.2127324196285230e+01 2.6023068097240397e+01 0 0 0
287 1 3.3960710312479755e+01 1.1529907922226908e+01 3.2561112016992433e-01 4 0 -70
288 1 1.6515959178841907e+01 1.6961778793528751e+01 3.3801967590748859e+01 129 0 85
289 1 2.9051099690043657e+01 1.4228486120207704e+01 3.0337803935093554e+01 0 0 -15
290 1 3.1532551358308027e+01 2.4998502307730710e+01 3.2213516118467702e+01 -343 0 302
291 1 1.6202989295442976e+01 3.1910505907633365e+01 2.0187051888575777e+01 0 -403 0
292 1 1.1316446392996186e+01 8.1905532433843415e+00 3.3488531962276458e+00 101 0 -251
293 1 3.4524368244504778e+01 1.5717480056926597e+01 3.0743566918961346e+01 5 0 -3
